id,lastUpdated,clinic_type,queue,wait_time,treat_time,total_time
DICWIC,2024-10-16T13:10:30.116+11:00,WIC,1,0:47,0:28,1:15
TUGWIC,2024-10-16T13:10:30.116+11:00,WIC,2,0:53,0:36,1:29
WECWIC,2024-10-16T13:10:30.116+11:00,WIC,6,1:18,0:19,1:37
CBRHOSED,2024-10-16T13:09:00.000+11:00,ED,18,2:50,2:29,5:19
NORHOSED,2024-10-16T13:09:00.000+11:00,ED,5,2:03,4:39,6:42
BELWIC,2024-10-16T13:11:30.113+11:00,WIC,8,0:58,0:29,1:27
GUNWIC,2024-10-16T13:11:30.113+11:00,WIC,9,1:30,0:37,2:07
DICWIC,2024-10-16T13:11:30.113+11:00,WIC,1,0:47,0:29,1:16
TUGWIC,2024-10-16T13:11:30.113+11:00,WIC,2,0:53,0:37,1:30
WECWIC,2024-10-16T13:11:30.113+11:00,WIC,6,1:19,0:20,1:39
CBRHOSED,2024-10-16T13:09:00.000+11:00,ED,18,2:50,2:29,5:19
NORHOSED,2024-10-16T13:09:00.000+11:00,ED,5,2:03,4:39,6:42
BELWIC,2024-10-16T13:12:30.123+11:00,WIC,9,0:59,0:30,1:29
GUNWIC,2024-10-16T13:12:30.123+11:00,WIC,9,1:30,0:34,2:04
DICWIC,2024-10-16T13:12:30.123+11:00,WIC,1,0:47,0:30,1:17
TUGWIC,2024-10-16T13:12:30.123+11:00,WIC,1,0:53,0:34,1:27
WECWIC,2024-10-16T13:12:30.123+11:00,WIC,7,1:19,0:21,1:40
CBRHOSED,2024-10-16T13:11:00.000+11:00,ED,18,2:53,2:29,5:22
NORHOSED,2024-10-16T13:11:00.000+11:00,ED,4,2:03,4:39,6:42
BELWIC,2024-10-16T13:13:30.117+11:00,WIC,9,0:59,0:16,1:15
GUNWIC,2024-10-16T13:13:30.117+11:00,WIC,9,1:30,0:35,2:05
DICWIC,2024-10-16T13:13:30.117+11:00,WIC,1,0:47,0:31,1:18
TUGWIC,2024-10-16T13:13:30.117+11:00,WIC,1,0:53,0:35,1:28
WECWIC,2024-10-16T13:13:30.117+11:00,WIC,7,1:19,0:22,1:41
CBRHOSED,2024-10-16T13:11:00.000+11:00,ED,18,2:53,2:29,5:22
NORHOSED,2024-10-16T13:11:00.000+11:00,ED,4,2:03,4:39,6:42
BELWIC,2024-10-16T13:14:30.128+11:00,WIC,9,0:59,0:17,1:16
GUNWIC,2024-10-16T13:14:30.128+11:00,WIC,9,1:31,0:36,2:07
DICWIC,2024-10-16T13:14:30.128+11:00,WIC,1,0:47,0:32,1:19
TUGWIC,2024-10-16T13:14:30.128+11:00,WIC,1,0:53,0:34,1:27
WECWIC,2024-10-16T13:14:30.128+11:00,WIC,8,1:19,0:23,1:42
CBRHOSED,2024-10-16T13:13:00.000+11:00,ED,17,2:50,2:29,5:19
NORHOSED,2024-10-16T13:13:00.000+11:00,ED,3,2:03,4:28,6:31
BELWIC,2024-10-16T13:15:30.117+11:00,WIC,9,1:00,0:18,1:18
GUNWIC,2024-10-16T13:15:30.117+11:00,WIC,9,1:31,0:37,2:08
DICWIC,2024-10-16T13:15:30.117+11:00,WIC,1,0:47,0:33,1:20
TUGWIC,2024-10-16T13:15:30.117+11:00,WIC,1,0:53,0:35,1:28
WECWIC,2024-10-16T13:15:30.117+11:00,WIC,9,1:19,0:24,1:43
CBRHOSED,2024-10-16T13:13:00.000+11:00,ED,17,2:50,2:29,5:19
NORHOSED,2024-10-16T13:13:00.000+11:00,ED,3,2:03,4:28,6:31
BELWIC,2024-10-16T13:16:30.119+11:00,WIC,8,1:00,0:13,1:13
GUNWIC,2024-10-16T13:16:30.119+11:00,WIC,9,1:31,0:38,2:09
DICWIC,2024-10-16T13:16:30.119+11:00,WIC,1,0:47,0:34,1:21
TUGWIC,2024-10-16T13:16:30.119+11:00,WIC,1,0:53,0:36,1:29
WECWIC,2024-10-16T13:16:30.119+11:00,WIC,9,1:20,0:25,1:45
CBRHOSED,2024-10-16T13:15:00.000+11:00,ED,17,2:46,2:32,5:18
NORHOSED,2024-10-16T13:15:00.000+11:00,ED,3,1:58,4:22,6:20
BELWIC,2024-10-16T13:17:30.134+11:00,WIC,8,1:00,0:14,1:14
GUNWIC,2024-10-16T13:17:30.134+11:00,WIC,9,1:31,0:33,2:04
DICWIC,2024-10-16T13:17:30.134+11:00,WIC,1,0:47,0:35,1:22
TUGWIC,2024-10-16T13:17:30.134+11:00,WIC,1,0:53,0:37,1:30
WECWIC,2024-10-16T13:17:30.134+11:00,WIC,9,1:20,0:26,1:46
CBRHOSED,2024-10-16T13:15:00.000+11:00,ED,17,2:46,2:32,5:18
NORHOSED,2024-10-16T13:15:00.000+11:00,ED,3,1:58,4:22,6:20
BELWIC,2024-10-16T13:18:30.119+11:00,WIC,8,1:01,0:15,1:16
GUNWIC,2024-10-16T13:18:30.119+11:00,WIC,9,1:31,0:34,2:05
DICWIC,2024-10-16T13:18:30.119+11:00,WIC,1,0:47,0:36,1:23
TUGWIC,2024-10-16T13:18:30.119+11:00,WIC,1,0:53,0:38,1:31
WECWIC,2024-10-16T13:18:30.119+11:00,WIC,9,1:20,0:27,1:47
CBRHOSED,2024-10-16T13:17:00.000+11:00,ED,17,2:46,2:32,5:18
NORHOSED,2024-10-16T13:17:00.000+11:00,ED,5,2:07,4:22,6:29
BELWIC,2024-10-16T13:19:30.118+11:00,WIC,9,1:01,0:16,1:17
GUNWIC,2024-10-16T13:19:30.118+11:00,WIC,8,1:31,0:29,2:00
DICWIC,2024-10-16T13:19:30.118+11:00,WIC,1,0:47,0:37,1:24
TUGWIC,2024-10-16T13:19:30.118+11:00,WIC,1,0:53,0:32,1:25
WECWIC,2024-10-16T13:19:30.118+11:00,WIC,9,1:20,0:28,1:48
CBRHOSED,2024-10-16T13:17:00.000+11:00,ED,17,2:46,2:32,5:18
NORHOSED,2024-10-16T13:17:00.000+11:00,ED,5,2:07,4:22,6:29
BELWIC,2024-10-16T13:20:30.120+11:00,WIC,9,1:01,0:17,1:18
GUNWIC,2024-10-16T13:20:30.120+11:00,WIC,8,1:32,0:30,2:02
DICWIC,2024-10-16T13:20:30.120+11:00,WIC,1,0:47,0:38,1:25
TUGWIC,2024-10-16T13:20:30.120+11:00,WIC,1,0:53,0:33,1:26
WECWIC,2024-10-16T13:20:30.120+11:00,WIC,9,1:20,0:22,1:42
CBRHOSED,2024-10-16T13:19:00.000+11:00,ED,17,2:46,2:32,5:18
NORHOSED,2024-10-16T13:19:00.000+11:00,ED,5,2:07,4:22,6:29
BELWIC,2024-10-16T13:21:30.125+11:00,WIC,9,1:02,0:18,1:20
GUNWIC,2024-10-16T13:21:30.125+11:00,WIC,8,1:32,0:31,2:03
DICWIC,2024-10-16T13:21:30.125+11:00,WIC,1,0:47,0:39,1:26
TUGWIC,2024-10-16T13:21:30.125+11:00,WIC,1,0:53,0:34,1:27
WECWIC,2024-10-16T13:21:30.125+11:00,WIC,10,1:20,0:23,1:43
CBRHOSED,2024-10-16T13:19:00.000+11:00,ED,17,2:46,2:32,5:18
NORHOSED,2024-10-16T13:19:00.000+11:00,ED,5,2:07,4:22,6:29
BELWIC,2024-10-16T13:22:30.132+11:00,WIC,9,1:02,0:19,1:21
GUNWIC,2024-10-16T13:22:30.132+11:00,WIC,8,1:32,0:32,2:04
DICWIC,2024-10-16T13:22:30.132+11:00,WIC,1,0:42,0:40,1:22
TUGWIC,2024-10-16T13:22:30.132+11:00,WIC,1,0:53,0:35,1:28
WECWIC,2024-10-16T13:22:30.132+11:00,WIC,10,1:21,0:24,1:45
CBRHOSED,2024-10-16T13:22:00.000+11:00,ED,19,2:53,2:32,5:25
NORHOSED,2024-10-16T13:22:00.000+11:00,ED,5,2:07,4:22,6:29
BELWIC,2024-10-16T13:23:30.119+11:00,WIC,9,1:02,0:20,1:22
GUNWIC,2024-10-16T13:23:30.119+11:00,WIC,7,1:32,0:27,1:59
DICWIC,2024-10-16T13:23:30.119+11:00,WIC,0,0:40,0:31,1:11
TUGWIC,2024-10-16T13:23:30.119+11:00,WIC,1,0:53,0:32,1:25
WECWIC,2024-10-16T13:23:30.119+11:00,WIC,10,1:21,0:25,1:46
CBRHOSED,2024-10-16T13:22:00.000+11:00,ED,19,2:53,2:32,5:25
NORHOSED,2024-10-16T13:22:00.000+11:00,ED,5,2:07,4:22,6:29
BELWIC,2024-10-16T13:24:30.121+11:00,WIC,8,1:02,0:16,1:18
GUNWIC,2024-10-16T13:24:30.121+11:00,WIC,7,1:32,0:28,2:00
DICWIC,2024-10-16T13:24:30.121+11:00,WIC,0,0:40,0:32,1:12
TUGWIC,2024-10-16T13:24:30.121+11:00,WIC,1,0:53,0:28,1:21
WECWIC,2024-10-16T13:24:30.121+11:00,WIC,10,1:21,0:26,1:47
CBRHOSED,2024-10-16T13:22:00.000+11:00,ED,19,2:53,2:32,5:25
NORHOSED,2024-10-16T13:22:00.000+11:00,ED,5,2:07,4:22,6:29
BELWIC,2024-10-16T13:25:30.111+11:00,WIC,8,1:03,0:17,1:20
GUNWIC,2024-10-16T13:25:30.111+11:00,WIC,7,1:32,0:29,2:01
DICWIC,2024-10-16T13:25:30.111+11:00,WIC,0,0:40,0:33,1:13
TUGWIC,2024-10-16T13:25:30.111+11:00,WIC,1,0:53,0:29,1:22
WECWIC,2024-10-16T13:25:30.111+11:00,WIC,10,1:21,0:27,1:48
CBRHOSED,2024-10-16T13:24:00.000+11:00,ED,18,2:43,2:24,5:07
NORHOSED,2024-10-16T13:24:00.000+11:00,ED,7,2:16,4:10,6:26
BELWIC,2024-10-16T13:26:30.146+11:00,WIC,8,1:03,0:18,1:21
GUNWIC,2024-10-16T13:26:30.146+11:00,WIC,7,1:32,0:30,2:02
DICWIC,2024-10-16T13:26:30.146+11:00,WIC,0,0:40,0:34,1:14
TUGWIC,2024-10-16T13:26:30.146+11:00,WIC,1,0:53,0:30,1:23
WECWIC,2024-10-16T13:26:30.146+11:00,WIC,10,1:21,0:28,1:49
CBRHOSED,2024-10-16T13:24:00.000+11:00,ED,18,2:43,2:24,5:07
NORHOSED,2024-10-16T13:24:00.000+11:00,ED,7,2:16,4:10,6:26
BELWIC,2024-10-16T13:27:30.122+11:00,WIC,8,1:03,0:19,1:22
GUNWIC,2024-10-16T13:27:30.122+11:00,WIC,7,1:33,0:31,2:04
DICWIC,2024-10-16T13:27:30.122+11:00,WIC,0,0:40,0:35,1:15
TUGWIC,2024-10-16T13:27:30.122+11:00,WIC,1,0:53,0:31,1:24
WECWIC,2024-10-16T13:27:30.122+11:00,WIC,10,1:21,0:29,1:50
CBRHOSED,2024-10-16T13:26:00.000+11:00,ED,18,2:43,2:00,4:43
NORHOSED,2024-10-16T13:26:00.000+11:00,ED,7,2:16,4:23,6:39
BELWIC,2024-10-16T13:28:30.131+11:00,WIC,8,1:03,0:20,1:23
GUNWIC,2024-10-16T13:28:30.131+11:00,WIC,7,1:33,0:32,2:05
DICWIC,2024-10-16T13:28:30.131+11:00,WIC,1,0:40,0:27,1:07
TUGWIC,2024-10-16T13:28:30.131+11:00,WIC,1,0:53,0:32,1:25
WECWIC,2024-10-16T13:28:30.131+11:00,WIC,10,1:22,0:30,1:52
CBRHOSED,2024-10-16T13:26:00.000+11:00,ED,18,2:43,2:00,4:43
NORHOSED,2024-10-16T13:26:00.000+11:00,ED,7,2:16,4:23,6:39
BELWIC,2024-10-16T13:29:30.122+11:00,WIC,8,1:03,0:21,1:24
GUNWIC,2024-10-16T13:29:30.122+11:00,WIC,7,1:33,0:33,2:06
DICWIC,2024-10-16T13:29:30.122+11:00,WIC,1,0:40,0:28,1:08
TUGWIC,2024-10-16T13:29:30.122+11:00,WIC,1,0:53,0:33,1:26
WECWIC,2024-10-16T13:29:30.122+11:00,WIC,10,1:22,0:31,1:53
CBRHOSED,2024-10-16T13:28:00.000+11:00,ED,17,2:43,2:00,4:43
NORHOSED,2024-10-16T13:28:00.000+11:00,ED,7,2:16,4:23,6:39
BELWIC,2024-10-16T13:30:30.115+11:00,WIC,8,1:03,0:22,1:25
GUNWIC,2024-10-16T13:30:30.115+11:00,WIC,7,1:33,0:34,2:07
DICWIC,2024-10-16T13:30:30.115+11:00,WIC,1,0:40,0:29,1:09
TUGWIC,2024-10-16T13:30:30.115+11:00,WIC,1,0:53,0:34,1:27
WECWIC,2024-10-16T13:30:30.115+11:00,WIC,10,1:22,0:32,1:54
CBRHOSED,2024-10-16T13:28:00.000+11:00,ED,17,2:43,2:00,4:43
NORHOSED,2024-10-16T13:28:00.000+11:00,ED,7,2:16,4:23,6:39
BELWIC,2024-10-16T13:31:30.119+11:00,WIC,8,1:04,0:23,1:27
GUNWIC,2024-10-16T13:31:30.119+11:00,WIC,7,1:33,0:23,1:56
DICWIC,2024-10-16T13:31:30.119+11:00,WIC,1,0:40,0:30,1:10
TUGWIC,2024-10-16T13:31:30.119+11:00,WIC,1,0:53,0:35,1:28
WECWIC,2024-10-16T13:31:30.119+11:00,WIC,9,1:21,0:28,1:49
CBRHOSED,2024-10-16T13:30:00.000+11:00,ED,18,2:46,1:59,4:45
NORHOSED,2024-10-16T13:30:00.000+11:00,ED,6,2:16,4:12,6:28
BELWIC,2024-10-16T13:32:30.118+11:00,WIC,8,1:06,0:24,1:30
GUNWIC,2024-10-16T13:32:30.118+11:00,WIC,7,1:33,0:24,1:57
DICWIC,2024-10-16T13:32:30.118+11:00,WIC,1,0:40,0:31,1:11
TUGWIC,2024-10-16T13:32:30.118+11:00,WIC,1,0:53,0:36,1:29
WECWIC,2024-10-16T13:32:30.118+11:00,WIC,9,1:21,0:29,1:50
CBRHOSED,2024-10-16T13:30:00.000+11:00,ED,18,2:46,1:59,4:45
NORHOSED,2024-10-16T13:30:00.000+11:00,ED,6,2:16,4:12,6:28
BELWIC,2024-10-16T13:33:30.121+11:00,WIC,8,1:06,0:25,1:31
GUNWIC,2024-10-16T13:33:30.121+11:00,WIC,6,1:33,0:20,1:53
DICWIC,2024-10-16T13:33:30.121+11:00,WIC,2,0:40,0:32,1:12
TUGWIC,2024-10-16T13:33:30.121+11:00,WIC,1,0:53,0:37,1:30
WECWIC,2024-10-16T13:33:30.121+11:00,WIC,9,1:21,0:30,1:51
CBRHOSED,2024-10-16T13:32:00.000+11:00,ED,19,2:50,1:54,4:44
NORHOSED,2024-10-16T13:32:00.000+11:00,ED,7,2:20,4:12,6:32
BELWIC,2024-10-16T13:34:30.128+11:00,WIC,8,1:07,0:26,1:33
GUNWIC,2024-10-16T13:34:30.128+11:00,WIC,7,1:33,0:21,1:54
DICWIC,2024-10-16T13:34:30.128+11:00,WIC,2,0:40,0:20,1:00
TUGWIC,2024-10-16T13:34:30.128+11:00,WIC,1,0:53,0:38,1:31
WECWIC,2024-10-16T13:34:30.128+11:00,WIC,9,1:22,0:31,1:53
CBRHOSED,2024-10-16T13:32:00.000+11:00,ED,19,2:50,1:54,4:44
NORHOSED,2024-10-16T13:32:00.000+11:00,ED,7,2:20,4:12,6:32
BELWIC,2024-10-16T13:35:30.122+11:00,WIC,8,1:07,0:27,1:34
GUNWIC,2024-10-16T13:35:30.122+11:00,WIC,7,1:34,0:22,1:56
DICWIC,2024-10-16T13:35:30.122+11:00,WIC,2,0:40,0:21,1:01
TUGWIC,2024-10-16T13:35:30.122+11:00,WIC,0,0:52,0:32,1:24
WECWIC,2024-10-16T13:35:30.122+11:00,WIC,8,1:18,0:22,1:40
CBRHOSED,2024-10-16T13:34:00.000+11:00,ED,18,2:53,1:54,4:47
NORHOSED,2024-10-16T13:34:00.000+11:00,ED,7,2:24,4:12,6:36
BELWIC,2024-10-16T13:36:30.116+11:00,WIC,7,1:07,0:28,1:35
GUNWIC,2024-10-16T13:36:30.116+11:00,WIC,7,1:34,0:23,1:57
DICWIC,2024-10-16T13:36:30.116+11:00,WIC,2,0:35,0:22,0:57
TUGWIC,2024-10-16T13:36:30.116+11:00,WIC,0,0:52,0:33,1:25
WECWIC,2024-10-16T13:36:30.116+11:00,WIC,8,1:18,0:23,1:41
CBRHOSED,2024-10-16T13:34:00.000+11:00,ED,18,2:53,1:54,4:47
NORHOSED,2024-10-16T13:34:00.000+11:00,ED,7,2:24,4:12,6:36
BELWIC,2024-10-16T13:37:30.120+11:00,WIC,7,1:07,0:29,1:36
GUNWIC,2024-10-16T13:37:30.120+11:00,WIC,6,1:34,0:20,1:54
DICWIC,2024-10-16T13:37:30.120+11:00,WIC,2,0:35,0:23,0:58
TUGWIC,2024-10-16T13:37:30.120+11:00,WIC,0,0:52,0:34,1:26
WECWIC,2024-10-16T13:37:30.120+11:00,WIC,8,1:18,0:24,1:42
CBRHOSED,2024-10-16T13:36:00.000+11:00,ED,16,2:53,1:50,4:43
NORHOSED,2024-10-16T13:36:00.000+11:00,ED,7,2:24,4:12,6:36
BELWIC,2024-10-16T13:38:30.124+11:00,WIC,7,1:07,0:30,1:37
GUNWIC,2024-10-16T13:38:30.124+11:00,WIC,6,1:34,0:21,1:55
DICWIC,2024-10-16T13:38:30.124+11:00,WIC,2,0:35,0:24,0:59
TUGWIC,2024-10-16T13:38:30.124+11:00,WIC,0,0:52,0:35,1:27
WECWIC,2024-10-16T13:38:30.124+11:00,WIC,8,1:22,0:25,1:47
CBRHOSED,2024-10-16T13:36:00.000+11:00,ED,16,2:53,1:50,4:43
NORHOSED,2024-10-16T13:36:00.000+11:00,ED,7,2:24,4:12,6:36
BELWIC,2024-10-16T13:39:30.123+11:00,WIC,7,1:07,0:31,1:38
GUNWIC,2024-10-16T13:39:30.123+11:00,WIC,6,1:34,0:22,1:56
DICWIC,2024-10-16T13:39:30.123+11:00,WIC,2,0:35,0:25,1:00
TUGWIC,2024-10-16T13:39:30.123+11:00,WIC,0,0:52,0:36,1:28
WECWIC,2024-10-16T13:39:30.123+11:00,WIC,8,1:22,0:26,1:48
CBRHOSED,2024-10-16T13:38:00.000+11:00,ED,16,2:53,1:49,4:42
NORHOSED,2024-10-16T13:38:00.000+11:00,ED,7,2:28,4:12,6:40
BELWIC,2024-10-16T13:40:30.119+11:00,WIC,7,1:08,0:32,1:40
GUNWIC,2024-10-16T13:40:30.119+11:00,WIC,6,1:34,0:23,1:57
DICWIC,2024-10-16T13:40:30.119+11:00,WIC,2,0:35,0:26,1:01
TUGWIC,2024-10-16T13:40:30.119+11:00,WIC,0,0:52,0:37,1:29
WECWIC,2024-10-16T13:40:30.119+11:00,WIC,8,1:23,0:27,1:50
CBRHOSED,2024-10-16T13:38:00.000+11:00,ED,16,2:53,1:49,4:42
NORHOSED,2024-10-16T13:38:00.000+11:00,ED,7,2:28,4:12,6:40
BELWIC,2024-10-16T13:41:30.117+11:00,WIC,7,1:08,0:33,1:41
GUNWIC,2024-10-16T13:41:30.117+11:00,WIC,6,1:34,0:24,1:58
DICWIC,2024-10-16T13:41:30.117+11:00,WIC,3,0:35,0:27,1:02
TUGWIC,2024-10-16T13:41:30.117+11:00,WIC,0,0:52,0:38,1:30
WECWIC,2024-10-16T13:41:30.117+11:00,WIC,8,1:23,0:28,1:51
CBRHOSED,2024-10-16T13:40:00.000+11:00,ED,16,2:53,1:49,4:42
NORHOSED,2024-10-16T13:40:00.000+11:00,ED,8,2:33,4:12,6:45
BELWIC,2024-10-16T13:42:30.125+11:00,WIC,6,1:08,0:22,1:30
GUNWIC,2024-10-16T13:42:30.125+11:00,WIC,6,1:34,0:25,1:59
DICWIC,2024-10-16T13:42:30.125+11:00,WIC,3,0:35,0:28,1:03
TUGWIC,2024-10-16T13:42:30.125+11:00,WIC,0,0:52,0:35,1:27
WECWIC,2024-10-16T13:42:30.125+11:00,WIC,8,1:23,0:29,1:52
CBRHOSED,2024-10-16T13:40:00.000+11:00,ED,16,2:53,1:49,4:42
NORHOSED,2024-10-16T13:40:00.000+11:00,ED,8,2:33,4:12,6:45
BELWIC,2024-10-16T13:43:30.117+11:00,WIC,6,1:08,0:23,1:31
GUNWIC,2024-10-16T13:43:30.117+11:00,WIC,6,1:34,0:26,2:00
DICWIC,2024-10-16T13:43:30.117+11:00,WIC,3,0:35,0:29,1:04
TUGWIC,2024-10-16T13:43:30.117+11:00,WIC,1,0:52,0:30,1:22
WECWIC,2024-10-16T13:43:30.117+11:00,WIC,8,1:23,0:30,1:53
CBRHOSED,2024-10-16T13:42:00.000+11:00,ED,17,2:56,1:49,4:45
NORHOSED,2024-10-16T13:42:00.000+11:00,ED,8,2:37,4:12,6:49
BELWIC,2024-10-16T13:44:30.123+11:00,WIC,5,1:08,0:21,1:29
GUNWIC,2024-10-16T13:44:30.123+11:00,WIC,6,1:34,0:27,2:01
DICWIC,2024-10-16T13:44:30.123+11:00,WIC,3,0:35,0:30,1:05
TUGWIC,2024-10-16T13:44:30.123+11:00,WIC,1,0:52,0:31,1:23
WECWIC,2024-10-16T13:44:30.123+11:00,WIC,7,1:23,0:27,1:50
CBRHOSED,2024-10-16T13:42:00.000+11:00,ED,17,2:56,1:49,4:45
NORHOSED,2024-10-16T13:42:00.000+11:00,ED,8,2:37,4:12,6:49
BELWIC,2024-10-16T13:45:30.124+11:00,WIC,6,1:08,0:16,1:24
GUNWIC,2024-10-16T13:45:30.124+11:00,WIC,6,1:34,0:28,2:02
DICWIC,2024-10-16T13:45:30.124+11:00,WIC,2,0:29,0:15,0:44
TUGWIC,2024-10-16T13:45:30.124+11:00,WIC,1,0:52,0:32,1:24
WECWIC,2024-10-16T13:45:30.124+11:00,WIC,8,1:23,0:28,1:51
CBRHOSED,2024-10-16T13:44:00.000+11:00,ED,19,2:59,1:49,4:48
NORHOSED,2024-10-16T13:44:00.000+11:00,ED,8,2:37,4:03,6:40
BELWIC,2024-10-16T13:46:30.117+11:00,WIC,6,1:08,0:17,1:25
GUNWIC,2024-10-16T13:46:30.117+11:00,WIC,6,1:34,0:29,2:03
DICWIC,2024-10-16T13:46:30.117+11:00,WIC,2,0:29,0:16,0:45
TUGWIC,2024-10-16T13:46:30.117+11:00,WIC,1,0:52,0:33,1:25
WECWIC,2024-10-16T13:46:30.117+11:00,WIC,8,1:23,0:29,1:52
CBRHOSED,2024-10-16T13:44:00.000+11:00,ED,19,2:59,1:49,4:48
NORHOSED,2024-10-16T13:44:00.000+11:00,ED,8,2:37,4:03,6:40
BELWIC,2024-10-16T13:47:30.117+11:00,WIC,6,1:08,0:18,1:26
GUNWIC,2024-10-16T13:47:30.117+11:00,WIC,6,1:34,0:30,2:04
DICWIC,2024-10-16T13:47:30.117+11:00,WIC,2,0:29,0:17,0:46
TUGWIC,2024-10-16T13:47:30.117+11:00,WIC,1,0:52,0:34,1:26
WECWIC,2024-10-16T13:47:30.117+11:00,WIC,8,1:23,0:30,1:53
CBRHOSED,2024-10-16T13:47:00.000+11:00,ED,20,2:59,1:50,4:49
NORHOSED,2024-10-16T13:47:00.000+11:00,ED,9,2:37,3:55,6:32
BELWIC,2024-10-16T13:48:30.122+11:00,WIC,6,1:08,0:19,1:27
GUNWIC,2024-10-16T13:48:30.122+11:00,WIC,7,1:34,0:31,2:05
DICWIC,2024-10-16T13:48:30.122+11:00,WIC,2,0:29,0:18,0:47
TUGWIC,2024-10-16T13:48:30.122+11:00,WIC,1,0:52,0:35,1:27
WECWIC,2024-10-16T13:48:30.122+11:00,WIC,9,1:24,0:31,1:55
CBRHOSED,2024-10-16T13:48:00.000+11:00,ED,20,2:56,2:00,4:56
NORHOSED,2024-10-16T13:48:00.000+11:00,ED,10,2:41,3:55,6:36
BELWIC,2024-10-16T13:49:30.135+11:00,WIC,6,1:10,0:20,1:30
GUNWIC,2024-10-16T13:49:30.135+11:00,WIC,7,1:34,0:32,2:06
DICWIC,2024-10-16T13:49:30.135+11:00,WIC,2,0:29,0:19,0:48
TUGWIC,2024-10-16T13:49:30.135+11:00,WIC,1,0:52,0:36,1:28
WECWIC,2024-10-16T13:49:30.135+11:00,WIC,9,1:24,0:32,1:56
CBRHOSED,2024-10-16T13:49:00.000+11:00,ED,20,2:56,2:00,4:56
NORHOSED,2024-10-16T13:49:00.000+11:00,ED,10,2:41,3:55,6:36
BELWIC,2024-10-16T13:50:30.126+11:00,WIC,6,1:10,0:21,1:31
GUNWIC,2024-10-16T13:50:30.126+11:00,WIC,7,1:34,0:28,2:02
DICWIC,2024-10-16T13:50:30.126+11:00,WIC,2,0:29,0:20,0:49
TUGWIC,2024-10-16T13:50:30.126+11:00,WIC,2,0:52,0:37,1:29
WECWIC,2024-10-16T13:50:30.126+11:00,WIC,9,1:23,0:33,1:56
CBRHOSED,2024-10-16T13:50:00.000+11:00,ED,20,2:56,1:57,4:53
NORHOSED,2024-10-16T13:50:00.000+11:00,ED,10,2:41,3:44,6:25
BELWIC,2024-10-16T13:51:30.117+11:00,WIC,6,1:10,0:22,1:32
GUNWIC,2024-10-16T13:51:30.117+11:00,WIC,7,1:34,0:29,2:03
DICWIC,2024-10-16T13:51:30.117+11:00,WIC,2,0:29,0:21,0:50
TUGWIC,2024-10-16T13:51:30.117+11:00,WIC,3,0:52,0:38,1:30
WECWIC,2024-10-16T13:51:30.117+11:00,WIC,9,1:23,0:34,1:57
CBRHOSED,2024-10-16T13:50:00.000+11:00,ED,20,2:56,1:57,4:53
NORHOSED,2024-10-16T13:50:00.000+11:00,ED,10,2:41,3:44,6:25
BELWIC,2024-10-16T13:52:30.123+11:00,WIC,6,1:10,0:23,1:33
GUNWIC,2024-10-16T13:52:30.123+11:00,WIC,7,1:34,0:30,2:04
DICWIC,2024-10-16T13:52:30.123+11:00,WIC,2,0:29,0:22,0:51
TUGWIC,2024-10-16T13:52:30.123+11:00,WIC,3,0:52,0:39,1:31
WECWIC,2024-10-16T13:52:30.123+11:00,WIC,9,1:23,0:35,1:58
CBRHOSED,2024-10-16T13:50:00.000+11:00,ED,20,2:56,1:57,4:53
NORHOSED,2024-10-16T13:50:00.000+11:00,ED,10,2:41,3:44,6:25
BELWIC,2024-10-16T13:53:30.120+11:00,WIC,7,1:10,0:24,1:34
GUNWIC,2024-10-16T13:53:30.120+11:00,WIC,7,1:34,0:31,2:05
DICWIC,2024-10-16T13:53:30.120+11:00,WIC,2,0:29,0:23,0:52
TUGWIC,2024-10-16T13:53:30.120+11:00,WIC,3,0:52,0:40,1:32
WECWIC,2024-10-16T13:53:30.120+11:00,WIC,9,1:24,0:36,2:00
CBRHOSED,2024-10-16T13:52:00.000+11:00,ED,21,2:59,1:55,4:54
NORHOSED,2024-10-16T13:52:00.000+11:00,ED,11,2:46,3:44,6:30
BELWIC,2024-10-16T13:54:30.124+11:00,WIC,7,1:10,0:25,1:35
GUNWIC,2024-10-16T13:54:30.124+11:00,WIC,7,1:34,0:32,2:06
DICWIC,2024-10-16T13:54:30.124+11:00,WIC,2,0:25,0:24,0:49
TUGWIC,2024-10-16T13:54:30.124+11:00,WIC,3,0:52,0:41,1:33
WECWIC,2024-10-16T13:54:30.124+11:00,WIC,9,1:24,0:37,2:01
CBRHOSED,2024-10-16T13:52:00.000+11:00,ED,21,2:59,1:55,4:54
NORHOSED,2024-10-16T13:52:00.000+11:00,ED,11,2:46,3:44,6:30
BELWIC,2024-10-16T13:55:30.113+11:00,WIC,7,1:10,0:26,1:36
GUNWIC,2024-10-16T13:55:30.113+11:00,WIC,7,1:34,0:33,2:07
DICWIC,2024-10-16T13:55:30.113+11:00,WIC,2,0:25,0:25,0:50
TUGWIC,2024-10-16T13:55:30.113+11:00,WIC,3,0:52,0:42,1:34
WECWIC,2024-10-16T13:55:30.113+11:00,WIC,9,1:24,0:38,2:02
CBRHOSED,2024-10-16T13:54:00.000+11:00,ED,19,2:59,1:55,4:54
NORHOSED,2024-10-16T13:54:00.000+11:00,ED,11,2:46,3:44,6:30
BELWIC,2024-10-16T13:56:30.126+11:00,WIC,7,1:10,0:27,1:37
